report_date,SKU,Qty
2022-05-02,SET053-KR-NP-XXL,1
2022-05-02,PJNE2171-KR-N-5XL,1
2022-05-02,J0152-DR-XL,1
2022-05-02,J0004-SKD-S,1
2022-05-02,J0377-SKD-XXL,1
2022-05-02,SET053-KR-NP-XL,1
2022-05-02,SET396-KR-PP-XXL,1
2022-05-02,SET302-KR-PP-XXL,1
2022-05-02,SET131-KR-NP-A-XXXL,1
2022-05-02,AN201-RED-M,1
2022-05-02,JNE3726-KR-M,1
2022-05-02,NW014-ST-SR-XL,1
2022-05-02,SET131-KR-NP-A-S,1
2022-05-02,NW007-ST-CP-XL,1
2022-05-02,SET357-KR-NP-L,1
2022-05-02,J0369-SKD-M,1
2022-05-02,JNE3785-KR-XL,1
2022-05-02,JNE3793-KR-XXXL,2
2022-05-02,SET200-KR-NP-A-S,1
2022-05-02,J0378-SKD-S,1
2022-05-02,MEN5012-KR-XXXL,1
2022-05-02,J0375-SKD-L,1
2022-05-02,J0087-TP-XXL,1
2022-05-02,MEN5008-KR-S,1
2022-05-02,JNE3860-DR-XL,1
2022-05-02,JNE3516-KR-E-S,1
2022-05-02,JNE3625-DR-L,1
2022-05-02,SET048-KR-NP-XS,2
2022-05-02,JNE2100-KR-144-L,1
2022-05-02,BTM039-PP-XXXL,1
2022-05-02,J0096-KR-L,2
2022-05-02,SET342-KR-NP-N-L,1
2022-05-02,SET130-KR-NP-XXXL,1
2022-05-02,J0091-TP-XL,1
2022-05-02,J0299-KR-S,1
2022-05-02,SET304-KR-DPT-S,1
2022-05-02,SET285-KR-SHA-S,1
2022-05-02,JNE3577-KR-XL,1
2022-05-02,J0220-BL-XXL,1
2022-05-02,MEN5019-KR-XXXL,1
2022-05-02,J0005-DR-XXXL,2
2022-05-02,J0010-LCD-XL,1
2022-05-02,SET004-KR-SP-A-XXXL,1
2022-05-02,JNE3702-KR-S,1
2022-05-02,NW006-ST-SR-XXXL,1
2022-05-02,JNE3364-KR-1051-A-M,1
2022-05-02,J0215-BL-XL,1
2022-05-02,J0376-SKD-XXXL,1
2022-05-02,MEN5031-KR-XL,1
2022-05-02,JNE3905-DR-M,1
2022-05-02,JNE1977-KR-237-L,1
2022-05-02,J0117-TP-XXXL,2
2022-05-02,J0011-LCD-XXXL,1
2022-05-02,J0134-SET-S,2
2022-05-02,SET322-KR-SHA-XXXL,2
2022-05-02,NW001-TP-PJ-XS,1
2022-05-02,J0381-SKD-M,1
2022-05-02,JNE3683-TU-S,0
2022-05-02,JNE3636-KR-XS,1
2022-05-02,JNE3766-KR-XL,1
2022-05-02,SET073-KR-SHA-XL,1
2022-05-02,JNE3501-KR-L,2
2022-05-02,SET131-KR-NP-XXXL,1
2022-05-02,SET263-KR-NP-XL,1
2022-05-02,BL019-71PINK,1
2022-05-02,JNE3255-KR-XS,1
2022-05-02,JNE3894-TP-XL,1
2022-05-02,BL025-74BLACK-B,1
2022-05-02,JNE3535-KR-XL,1
2022-05-02,SET329-KR-NP-XS,1
2022-05-02,SET305-KR-DPT-L,1
2022-05-02,JNE3654-TP-XXL,1
2022-05-02,JNE2014-KR-178-XS,1
2022-05-02,J0155-KR-XL,1
2022-05-02,JNE1234-MULTI-KR-032-XS,1
2022-05-02,JNE3756-KR-L,1
2022-05-02,JNE3421-KR-N-XL,1
2022-05-02,JNE2270-KR-487-A-S,1
2022-05-02,J0170-TP-A-L,1
2022-05-02,J0277-SKD-XL,1
2022-05-02,SET293-KR-NP-L,3
2022-05-02,JNE3738-KR-S,1
2022-05-02,J0380-SKD-S,1
2022-05-02,JNE3030-KR-M,1
2022-05-02,SET376-KR-NP-XXXL,1
2022-05-02,J0228-SKD-M,1
2022-05-02,SET044-KR-NP-XL,1
2022-05-02,SET230-KR-PP-XXXL,1
2022-05-02,J0176-TP-XXL,1
2022-05-02,JNE3618-KR-XXXL,1
2022-05-02,SET302-KR-PP-S,1
2022-05-02,J0010-LCD-XXXL,2
2022-05-02,JNE3313-KR-A-L,1
2022-05-02,J0251-SKD-XXXL,1
2022-05-02,J0164-DR-M,1
2022-05-02,SET395-KR-NP-L,1
2022-05-02,JNE3364-KR-1051-XXXL,1
2022-05-02,SET388-KR-NP-XS,1
2022-05-02,JNE3501-KR-XXL,1
2022-05-02,JNE3778-KR-XXXL,1
2022-05-02,J0376-SKD-XL,1
2022-05-02,JNE3537-KR-XS,1
2022-05-02,J0243-DR-XS,1
2022-05-02,JNE3439-KR-XS,1
2022-05-02,SET073-KR-SHA-XS,1
2022-05-02,JNE3810-KR-XXL,1
2022-05-02,J0211-DR-XXXL,1
2022-05-02,SET200-KR-NP-A-L,1
2022-05-02,JNE3750-KR-L,1
2022-05-02,MEN5021-KR-S,2
2022-05-02,J0252-SKD-XXL,1
2022-05-02,SAR102,1
2022-05-02,BTM036-PP-XL,1
2022-05-02,JNE3451-KR-M,1
2022-05-02,JNE3261-KR-XL,1
2022-05-02,JNE3879-DR-XXL,1
2022-05-02,JNE3225-KR-XL,1
2022-05-02,NW020-ST-SR-XS,1
2022-05-02,JNE3707-DR-M,1
2022-05-02,NW012-TP-PJ-L,1
2022-05-02,JNE2205-KR-467-A-XL,2
2022-05-02,NW016-ST-SR-XS,1
2022-05-02,MEN5014-KR-M,1
2022-05-02,JNE3706-DR-XS,1
2022-05-02,J0179-KR-XXXL,2
2022-05-02,JNE2291-KR-602-S,1
2022-05-02,PSET264-KR-NP-5XL,1
2022-05-02,JNE3454-KR-XL,1
2022-05-02,SET408-KR-NP-XXL,1
2022-05-02,JNE3445-KR-XS,1
2022-05-02,SET355-KR-PP-XL,1
2022-05-02,JNE1408-KR-UDF19-A-M,1
2022-05-02,J0102-SKD-S,1
2022-05-02,JNE3748-KR-L,1
2022-05-02,J0007-SKD-XXXL,1
2022-05-02,JNE3573-KR-S,1
2022-05-02,J0297-TP-L,1
2022-05-02,JNE3714-KR-XL,2
2022-05-02,SET313-KR-NP-S,1
2022-05-02,J0118-TP-XS,1
2022-05-02,J0120-TP-XS,1
2022-05-02,JNE3624-KR-S,1
2022-05-02,J0186-SET-L,1
2022-05-02,J0092-SET-L,1
2022-05-02,JNE2270-KR-487-A-XS,1
2022-05-02,JNE3727-KR-XS,1
2022-05-02,JNE1233-BLUE-KR-031-M,2
2022-05-02,BL035-161GOLD,1
2022-05-02,J0105-KR-XL,1
2022-05-02,JNE3458-KR-XXL,1
2022-05-02,SET062-KR-SP-L,1
2022-05-02,JNE3707-DR-XL,1
2022-05-02,SET014-KR-PP-A-XL,1
2022-05-02,BL024-74RED-B,1
2022-05-02,JNE3864-TU-L,3
2022-05-02,SET266-KR-NP-XL,1
2022-05-02,SET185-KR-NP-XS,1
2022-05-02,SET245-KR-NP-XXXL,1
2022-05-02,J0380-SKD-M,1
2022-05-02,NW012-TP-PJ-XXL,1
2022-05-02,JNE3823-KR-S,1
2022-05-02,SET073-KR-SHA-S,1
2022-05-02,SET194-KR-NP-XS,1
2022-05-02,PJNE3440-KR-N-4XL,1
2022-05-02,JNE3613-KR-M,1
2022-05-02,JNE3577-KR-XXXL,1
2022-05-02,JNE3717-KR-XXL,1
2022-05-02,JNE3679-TU-S,1
2022-05-02,SET325-KR-NP-XL,1
2022-05-02,J0247-SKD-XXL,1
2022-05-02,JNE3675-TU-XXL,1
2022-05-02,SET058-KR-NP-S,1
2022-05-02,SET305-KR-DPT-XXXL,1
2022-05-02,SET037-KR-NP-S,1
2022-05-02,SET343-KR-NP-L,1
2022-05-09,J0308-DR-XS,2
2022-05-09,SET349-KR-NP-S,2
2022-05-09,J0331-KR-XXL,1
2022-05-09,JNE3479-KR-XXL,1
2022-05-09,SET254-KR-NP-XS,3
2022-05-09,J0250-SKD-XXL,1
2022-05-09,JNE3870-DR-XXL,6
2022-05-09,JNE1525-KR-UDF19BLACK-M,5
2022-05-09,SET098-KR-PP-XL,3
2022-05-09,JNE3686-TU-XS,2
2022-05-09,J0348-SET-L,1
2022-05-09,JNE3732-KR-XS,1
2022-05-09,JNE2265-KR-501-S,1
2022-05-09,SET341-KR-NP-L,2
2022-05-09,MEN5023-KR-XL,9
2022-05-09,JNE3422-KR-XXL,2
2022-05-09,J0236-SKD-S,6
2022-05-09,SET328-KR-NP-S,2
2022-05-09,JNE3480-KR-S,1
2022-05-09,J0401-DR-S,3
2022-05-09,JNE3501-KR-XL,1
2022-05-09,JNE3763-KR-XL,1
2022-05-09,JNE2153-KR-278-A-M,1
2022-05-09,SET087-KR-PP-S,1
2022-05-09,SET221-KR-NP-L,1
2022-05-09,JNE3816-KR-S,1
2022-05-09,JNE3660-TP-N-S,1
2022-05-09,J0293-DR-XS,1
2022-05-09,SET342-KR-NP-N-L,1
2022-05-09,JNE2100-KR-144-M,9
2022-05-09,JNE3465-KR-M,7
2022-05-09,JNE3817-KR-XXL,4
2022-05-09,SET359-KR-NP-M,1
2022-05-09,J0010-LCD-M,3
2022-05-09,JNE3564-KR-XL,2
2022-05-09,MEN5024-KR-L,1
2022-05-09,SET323-KR-NP-XL,4
2022-05-09,JNE3476-KR-M,2
2022-05-09,J0010-LCD-S,3
2022-05-09,SET182-KR-DH-XXXL,1
2022-05-09,JNE3745-KR-M,1
2022-05-09,SET196-KR-NP-XXXL,1
2022-05-09,JNE2100-KR-144-S,1
2022-05-09,JNE3634-KR-XL,4
2022-05-09,SET401-KR-NP-XXXL,2
2022-05-09,J0341-DR-XL,32
2022-05-09,SET291-KR-PP-XXL,15
2022-05-09,JNE3710-DR-S,5
2022-05-09,SET302-KR-PP-S,2
2022-05-09,JNE3667-TP-XXL,1
2022-05-09,JNE3437-KR-M,3
2022-05-09,MEN5011-KR-M,2
2022-05-09,JNE3794-KR-L,3
2022-05-09,SET240-KR-PP-XXXL,2
2022-05-09,JNE2014-KR-178-XXXL,6
2022-05-09,J0243-DR-XXL,1
2022-05-09,SET350-KR-NP-L,2
2022-05-09,J0386-KR-XXXL,1
2022-05-09,JNE3762-KR-S,1
2022-05-09,JNE3431-KR-S,1
2022-05-09,J0118-TP-XS,1
2022-05-09,JNE2270-KR-487-A-M,8
2022-05-09,J0369-SKD-XXL,1
2022-05-09,J0297-TP-XL,1
2022-05-09,SET365-KR-NP-XXL,4
2022-05-09,JNE3562-KR-S,1
2022-05-09,J0395-DR-XXXL,1
2022-05-09,JNE3665-TP-S,2
2022-05-09,J0216-BL-XXL,2
2022-05-09,JNE3440-KR-N-M,19
2022-05-09,JNE3479-KR-XL,1
2022-05-09,MEN5009-KR-XXXL,1
2022-05-09,J0228-SKD-XL,3
2022-05-09,JNE3642-TP-XXL,1
2022-05-09,JNE3261-KR-XL,1
2022-05-09,J0377-SKD-M,1
2022-05-09,JNE3759-KR-XXL,1
2022-05-09,JNE3633-KR-XXXL,1
2022-05-09,JNE3363-KR-1032-L,2
2022-05-09,JNE3736-KR-XXXL,1
2022-05-09,J0243-DR-XXXL,2
2022-05-09,J0006-SET-XXL,2
2022-05-09,J0343-DR-M,8
2022-05-09,JNE3905-DR-XL,1
2022-05-09,J0202-TP-S,1
2022-05-09,J0398-DR-XXL,2
2022-05-09,J0308-DR-XL,5
2022-05-09,JNE3716-KR-XXL,3
2022-05-09,JNE3368-KR-XXXL,6
2022-05-09,MEN5019-KR-XL,6
2022-05-09,PJNE2171-KR-N-5XL,1
2022-05-09,J0234-SKD-XL,4
2022-05-09,J0333-DR-L,4
2022-05-09,JNE3881-DR-XXL,1
2022-05-09,J0385-KR-XL,1
2022-05-09,JNE3630-KR-XS,1
2022-05-09,JNE3431-KR-M,1
2022-05-09,SET186-KR-DH-XXXL,1
2022-05-09,J0197-TP-M,1
2022-05-09,JNE3279-KR-A-XXL,1
2022-05-09,JNE3634-KR-S,1
2022-05-09,JNE3776-KR-S,1
2022-05-09,SET380-KR-NP-XXXL,3
2022-05-09,J0247-SKD-XS,2
2022-05-09,J0197-TP-S,0
2022-05-09,J0224-SKD-XXL,1
2022-05-09,SET138-KR-PP-XS,1
2022-05-09,JNE3384-KR-XXL,2
2022-05-09,J0337-TP-M,2
2022-05-09,JNE3368-KR-XS,4
2022-05-09,JNE3742-KR-L,1
2022-05-09,SET110-KR-PP-XXXL,2
2022-05-09,J0127-SKD-XXL,1
2022-05-09,J0344-TP-XXL,4
2022-05-09,J0336-TP-XXL,3
2022-05-09,J0219-BL-M,2
2022-05-09,JNE1951-KR-155-XXL,3
2022-05-09,JNE3768-KR-XL,1
2022-05-09,JNE3691-TU-M,5
2022-05-09,SET098-KR-PP-S,2
2022-05-09,J0085-TP-S,3
2022-05-09,J0376-SKD-L,3
2022-05-09,JNE3516-KR-E-S,1
2022-05-09,SET271-KR-NP-S,1
2022-05-09,JNE3605-KR-XL,1
2022-05-09,SET306-KR-PP-XXXL,1
2022-05-09,MEN5026-KR-XL,5
2022-05-09,JNE3160-KR-G-L,3
2022-05-09,JNE3791-DR-M,1
2022-05-09,J0095-SET-XS,2
2022-05-09,MEN5008-KR-S,1
2022-05-09,JNE3721-KR-XL,10
2022-05-09,J0007-SKD-S,1
2022-05-09,SET265-KR-NP-XS,2
2022-05-09,JNE1233-BLUE-KR-031-XL,1
2022-05-09,JNE3821-KR-S,1
2022-05-09,J0332-DR-XXL,2
2022-05-09,SET355-KR-PP-XS,3
2022-05-09,J0245-SKD-L,4
2022-05-09,JNE3865-TP-XXL,8
2022-05-09,SET203-KR-DPT-XL,3
2022-05-09,JNE3363-KR-1032-XXXL,6
2022-05-09,JNE3773-KR-XXL,2
2022-05-09,SET394-KR-NP-S,6
2022-05-09,SET339-KR-NP-XXL,1
2022-05-09,SET145-KR-NP-XXXL,3
2022-05-09,J0097-KR-S,5
2022-05-09,JNE3615-KR-S,1
2022-05-09,J0210-DR-S,1
2022-05-09,JNE1234-MULTI-KR-032-XL,1
2022-05-09,JNE3359-KR-M,1
2022-05-09,J0090-TP-L,1
2022-05-09,JNE3563-KR-XL,1
2022-05-09,AN202-ORANGE-S,1
2022-05-09,JNE3523-KR-S,1
2022-05-09,JNE3506-KR-XXXL,1
2022-05-09,J0238-LCD-L,1
2022-05-09,JNE3652-TP-N-XL,3
2022-05-09,SET357-KR-NP-L,4
2022-05-09,JNE3608-KR-XXL,1
2022-05-09,JNE2294-KR-A-XXL,1
2022-05-09,JNE3518-KR-XXL,3
2022-05-09,SET281-KR-PP-M,2
2022-05-09,SET346-KR-PP-L,1
2022-05-09,JNE3614-KR-L,4
2022-05-09,MEN5003-KR-XXXL,1
2022-05-09,JNE3465-KR-S,2
2022-05-09,J0088-TP-XXXL,1
2022-05-09,JNE3710-DR-XXXL,2
2022-05-09,SET288-KR-NP-XXL,3
2022-05-09,J0103-SKD-XL,1
2022-05-09,J0247-SKD-XXXL,1
2022-05-09,JNE3795-KR-L,5
2022-05-09,J0277-SKD-S,4
2022-05-09,J0340-TP-XS,6
2022-05-09,J0108-SKD-M,3
2022-05-09,JNE3690-TU-L,3
2022-05-09,J0353-KR-M,1
2022-05-09,SET330-KR-PP-S,2
2022-05-09,J0112-TP-XXL,2
2022-05-09,JNE3783-KR-L,2
2022-05-09,JNE3613-KR-XXXL,9
2022-05-09,J0204-TP-S,1
2022-05-09,JNE3371-KR-M,1
2022-05-09,SET290-KR-DPT-XXXL,1
2022-05-09,SAR091,1
2022-05-09,MEN5004-KR-S,2
2022-05-09,J0236-SKD-XS,1
2022-05-09,JNE3721-KR-M,5
2022-05-09,JNE3637-KR-XXL,1
2022-05-09,MEN5015-KR-L,3
2022-05-09,JNE3373-KR-XXXL,7
2022-05-09,MEN5002-KR-XXXL,5
2022-05-09,SET285-KR-SHA-XS,2
2022-05-09,SET345-KR-NP-XS,7
2022-05-09,BL009-61BLACK,1
2022-05-09,SET333-KR-DPT-M,2
2022-05-09,J0157-DR-M,1
2022-05-09,SET229-KR-PP-XL,1
2022-05-09,JNE3714-KR-XS,2
2022-05-09,NW015-TP-PJ-XXL,1
2022-05-09,JNE2153-KR-278-A-XL,1
2022-05-09,JNE3767-KR-XL,1
2022-05-09,SET132-KR-NP-XL,1
2022-05-09,JNE3454-KR-S,1
2022-05-09,J0085-TP-XL,1
2022-05-09,SET402-KR-NP-XL,2
2022-05-09,J0043-SET-XS,1
2022-05-09,SET278-KR-NP-XS,15
2022-05-09,JNE2014-KR-178-M,5
2022-05-09,JNE3399-KR-M,31
2022-05-09,J0277-SKD-M,2
2022-05-09,MEN5025-KR-XXXL,3
2022-05-09,J0120-TP-XL,1
2022-05-09,JNE3719-KR-L,1
2022-05-09,JNE3738-KR-L,3
2022-05-09,JNE3680-TU-XXL,4
2022-05-09,JNE3724-KR-L,1
2022-05-09,JNE3771-KR-XXL,3
2022-05-09,J0386-KR-M,1
2022-05-09,JNE3461-KR-XXXL,4
2022-05-09,JNE3654-TP-XL,3
2022-05-09,SET339-KR-NP-L,6
2022-05-09,J0285-SKD-XXL,1
2022-05-09,NW001-TP-PJ-S,1
2022-05-09,J0179-KR-L,1
2022-05-09,SET366-KR-NP-XXL,4
2022-05-09,NW016-ST-SR-XXL,1
2022-05-09,BTM030-NP-XS,1
2022-05-09,JNE3718-KR-XXL,1
2022-05-09,JNE3818-KR-M,1
2022-05-09,JNE3366-KR-1053-XL,11
2022-05-09,SET282-KR-PP-M,12
2022-05-09,SET233-KR-PP-S,4
2022-05-09,J0335-DR-M,13
2022-05-09,SET197-KR-NP-XL,8
2022-05-09,JNE3749-KR-XXL,3
2022-05-09,SET185-KR-NP-L,1
2022-05-09,BL104-S,2
2022-05-09,NW029-ST-SR-M,1
2022-05-09,SET390-KR-NP-L,1
2022-05-09,J0248-KR-DPT-XL,1
2022-05-09,J0010-LCD-XXXL,1
2022-05-09,SET201-KR-NP-A-S,1
2022-05-09,SET183-KR-DH-S,12
2022-05-09,JNE3602-KR-XXXL,1
2022-05-09,J0153-DR-XS,1
2022-05-09,JNE3639-TP-N-M,6
2022-05-09,SET374-KR-NP-M,11
2022-05-09,J0010-LCD-L,2
2022-05-09,SET217-KR-PP-XL,3
2022-05-09,NW037-TP-SR-XS,2
2022-05-09,JNE3437-KR-XXL,6
2022-05-09,SET183-KR-DH-XXXL,14
2022-05-09,JNE3904-DR-L,2
2022-05-09,JNE3486-KR-XXXL,1
2022-05-09,JNE3625-DR-M,1
2022-05-09,SET388-KR-NP-XXXL,4
2022-05-09,MEN5018-KR-XL,1
2022-05-09,MEN5027-KR-L,2
2022-05-09,JNE3816-KR-XS,1
2022-05-09,JNE3543-KR-XL,2
2022-05-09,BTM044-PP-XXL,1
2022-05-09,JNE3690-TU-XXL,1
2022-05-09,JNE3675-TU-XXL,3
2022-05-09,SET342-KR-NP-N-XL,4
2022-05-09,NW014-ST-SR-L,3
2022-05-09,SET203-KR-DPT-L,7
2022-05-09,JNE3777-KR-XXXL,1
2022-05-09,SET044-KR-NP-XL,2
2022-05-09,SET410-KR-NP-XXXL,1
2022-05-09,JNE3757-KR-M,2
2022-05-09,SET345-KR-NP-XXXL,3
2022-05-09,PJNE3607-KR-5XL,3
2022-05-09,SET087-KR-PP-L,2
2022-05-09,JNE3160-KR-G-M,12
2022-05-09,JNE3453-KR-S,1
2022-05-09,SET347-KR-NP-S,4
2022-05-09,SET203-KR-DPT-XXL,2
2022-05-09,JNE3797-KR-XXXL,24
2022-05-09,SET356-KR-NP-M,7
2022-05-09,JNE3713-TP-N-XL,2
2022-05-09,J0103-SKD-XS,1
2022-05-09,J0418-TP-L,1
2022-05-09,SET339-KR-NP-XXXL,7
2022-05-09,J0339-DR-XS,11
2022-05-09,JNE3633-KR-L,3
2022-05-09,SET131-KR-NP-A-S,1
2022-05-09,SET360-KR-NP-L,5
2022-05-09,JNE3752-KR-XXXL,1
2022-05-09,JNE3704-KR-XXXL,2
2022-05-09,JNE3628-KR-XXXL,1
2022-05-09,J0215-BL-M,1
2022-05-09,SET313-KR-NP-M,1
2022-05-09,JNE3792-KR-XS,1
2022-05-09,JNE3288-KR-XXXL,1
2022-05-09,J0083-KR-L,1
2022-05-09,J0155-KR-XXXL,1
2022-05-09,J0165-TP-XS,1
2022-05-09,JNE3838-KR-XS,1
2022-05-09,JNE1408-GREY-KR-UDF19-XXL,2
2022-05-09,NW033-ST-CP-M,1
2022-05-09,SET062-KR-SP-S,1
2022-05-09,JNE3771-KR-XL,2
2022-05-09,SET331-KR-NP-S,10
2022-05-09,JNE3384-KR-L,1
2022-05-09,J0130-SET-S,1
2022-05-09,J0005-DR-XL,6
2022-05-09,SET328-KR-NP-XS,2
2022-05-09,JNE3690-TU-XXXL,2
2022-05-09,SET384-KR-NP-XXXL,1
2022-05-09,SET322-KR-SHA-L,3
2022-05-09,SET288-KR-NP-XS,3
2022-05-09,JNE3412-KR-L,1
2022-05-09,J0119-TP-XS,1
2022-05-09,J0337-TP-S,1
2022-05-09,J0277-SKD-L,6
2022-05-09,JNE3619-KR-L,3
2022-05-09,SET145-KR-NP-XL,6
2022-05-09,J0300-TP-XL,5
2022-05-09,JNE3870-DR-XXXL,5
2022-05-09,JNE3291-KR-S,15
2022-05-09,SET220-KR-PP-XL,2
2022-05-09,J0144-SET-XXL,2
2022-05-09,NW020-ST-SR-L,1
2022-05-09,JNE3928-KR-L,1
2022-05-09,JNE3270-KR-XL,3
2022-05-09,JNE3256-KR-M,1
2022-05-09,JNE3778-KR-S,1
2022-05-09,JNE3365-KR-1052-A-XL,3
2022-05-09,JNE3806-KR-XL,1
2022-05-09,J0162-SKD-XXL,1
2022-05-09,SAR097,1
2022-05-09,JNE3751-KR-M,1
2022-05-09,JNE3434-KR-XS,1
2022-05-09,SET152-KR-NP-S,1
2022-05-09,SET363-KR-NP-M,11
2022-05-09,JNE3718-KR-L,4
2022-05-09,JNE3798-KR-M,12
2022-05-09,SET209-KR-PP-XXXL,1
2022-05-09,J0343-DR-XL,5
2022-05-09,JNE3752-KR-XS,1
2022-05-09,JNE3749-KR-L,2
2022-05-09,JNE3548-KR-XXL,3
2022-05-09,MEN5003-KR-M,1
2022-05-09,SET356-KR-NP-XS,4
2022-05-09,SET386-KR-NP-XXL,5
2022-05-09,J0078-SET-XL,1
2022-05-09,JNE3543-KR-XS,2
2022-05-09,SET319-KR-NP-XXL,3
2022-05-09,BTM042-PP-L,1
2022-05-09,J0252-SKD-XXXL,1
2022-05-09,AN201-RED-XXL,1
2022-05-09,NW035-ST-CP-XS,1
2022-05-09,SET401-KR-NP-S,1
2022-05-09,J0416-DR-XXL,3
2022-05-09,JNE3568-KR-XL,23
2022-05-09,J0344-TP-S,3
2022-05-09,JNE3782-KR-XL,2
2022-05-09,PJNE3373-KR-N-6XL,5
2022-05-09,J0006-SET-XXXL,4
2022-05-09,SET377-KR-NP-XXXL,3
2022-05-09,JNE3423-KR-S,8
2022-05-09,JNE3697-KR-M,2
2022-05-09,JNE3470-KR-XXL,1
2022-05-09,JNE3566-KR-XL,2
2022-05-09,JNE3265-KR-L,2
2022-05-09,J0344-TP-XXXL,5
2022-05-09,JNE3800-KR-A-M,1
2022-05-09,SET228-KR-PP-A-XXXL,1
2022-05-09,MEN5029-KR-XL,2
2022-05-09,SET187-KR-DH-S,1
2022-05-09,SET293-KR-NP-XS,13
2022-05-09,JNE3902-KR-XXXL,1
2022-05-09,J0009-SKD-M,3
2022-05-09,NW013-ST-SR-XS,1
2022-05-09,J0301-TP-XS,6
2022-05-09,MEN5026-KR-L,2
2022-05-09,JNE3795-KR-XXXL,3
2022-05-09,JNE3717-KR-L,1
2022-05-09,MEN5027-KR-M,1
2022-05-09,SET223-KR-NP-XXL,1
2022-05-09,SET339-KR-NP-XL,4
2022-05-09,J0228-SKD-XXL,1
2022-05-09,JNE3423-KR-XXL,2
2022-05-09,SET329-KR-NP-XS,2
2022-05-09,J0108-SKD-XXXL,3
2022-05-09,J0238-LCD-XS,1
2022-05-09,SET433-KR-NP-M,5
2022-05-09,JNE3463-KR-M,10
2022-05-09,SET374-KR-NP-L,19
2022-05-09,JNE3674-TU-L,1
2022-05-09,SET402-KR-NP-M,1
2022-05-09,J0297-TP-XS,1
2022-05-09,SET218-KR-NP-XXL,1
2022-05-09,JNE3720-KR-S,2
2022-05-09,MEN5001-KR-L,1
2022-05-09,J0134-SET-XL,2
2022-05-09,JNE3373-KR-M,24
2022-05-09,JNE3892-TP-XXL,1
2022-05-09,JNE3376-KR-XXL,2
2022-05-09,JNE3440-KR-N-L,7
2022-05-09,JNE3501-KR-XXL,1
2022-05-09,MEN5011-KR-XXL,4
2022-05-09,NW034-TP-PJ-L,6
2022-05-09,J0292-TP-S,2
2022-05-09,JNE3861-DR-XXXL,2
2022-05-09,SET344-KR-NP-L,5
2022-05-09,JNE2009-KR-310-S,1
2022-05-09,JNE3030-KR-M,1
2022-05-09,JNE3689-TU-S,1
2022-05-09,NW003-TP-PJ-XXXL,1
2022-05-09,J0243-DR-XS,1
2022-05-09,SET268-KR-NP-XS,21
2022-05-09,SET325-KR-NP-XL,3
2022-05-09,SET319-KR-NP-L,4
2022-05-09,JNE3160-KR-L,10
2022-05-09,J0008-SKD-S,10
2022-05-09,JNE3781-KR-S,4
2022-05-09,J0278-SET-S,2
2022-05-09,NW016-ST-SR-S,1
2022-05-09,SET300-KR-NP-M,2
2022-05-09,J0080-TP-S,1
2022-05-09,SET238-KR-PP-XL,1
2022-05-09,JNE3766-KR-M,1
2022-05-09,JNE3618-KR-XXL,3
2022-05-09,J0025-DR-XS,1
2022-05-09,JNE3670-TU-XXL,1
2022-05-09,SET110-KR-PP-L,2
2022-05-09,JNE3660-TP-N-XXL,1
2022-05-09,MEN5011-KR-L,3
2022-05-09,J0329-KR-XXXL,1
2022-05-09,SET200-KR-NP-A-XXL,2
2022-05-09,JNE3607-KR-L,5
2022-05-09,SET306-KR-PP-L,1
2022-05-09,PJNE3568-KR-N-5XL,1
2022-05-09,JNE3761-KR-XXL,2
2022-05-09,SET280-KR-PP-S,6
2022-05-09,JNE3774-KR-S,1
2022-05-09,JNE3817-KR-XS,2
2022-05-09,J0342-TP-XXXL,3
2022-05-09,JNE3675-TU-S,2
2022-05-09,JNE3697-KR-XL,2
2022-05-09,J0306-DR-L,1
2022-05-09,JNE3759-KR-S,1
2022-05-09,SET187-KR-DH-XS,5
2022-05-09,SET244-KR-NP-L,1
2022-05-09,SET094-KR-NP-XL,1
2022-05-09,J0009-SKD-XL,3
2022-05-09,J0119-TP-M,8
2022-05-09,SET360-KR-NP-XXXL,7
2022-05-09,BL035-161GOLD,1
2022-05-09,JNE3601-KR-XS,1
2022-05-09,J0334-TP-S,3
2022-05-09,SET220-KR-PP-L,1
2022-05-09,JNE2032-KR-205-XXL,3
2022-05-09,JNE3568-KR-L,20
2022-05-09,JNE3658-TP-XXL,2
2022-05-09,JNE3744-TU-XL,1
2022-05-09,JNE3518-KR-L,2
2022-05-09,NW030-TP-PJ-L,1
2022-05-09,JNE1906-KR-031-XS,1
2022-05-09,JNE3634-KR-XXL,5
2022-05-09,J0334-TP-XS,6
2022-05-09,J0234-SKD-M,3
2022-05-09,JNE3482-KR-L,2
2022-05-09,SET333-KR-DPT-L,5
2022-05-09,J0418-TP-M,1
2022-05-09,SET110-KR-PP-XL,4
2022-05-09,J0340-TP-XXXL,1
2022-05-09,J0245-SKD-XL,2
2022-05-09,J0334-TP-XXL,1
2022-05-09,JNE3255-KR-M,1
2022-05-09,JNE3730-KR-XL,1
2022-05-09,JNE3614-KR-XL,1
2022-05-09,J0232-SKD-XXL,1
2022-05-09,JNE3366-KR-1053-XXL,11
2022-05-09,SET269-KR-NP-XS,3
2022-05-09,J0224-SKD-XXXL,2
2022-05-09,SET233-KR-PP-M,7
2022-05-09,J0023-TP-L,6
2022-05-09,J0338-DR-XS,10
2022-05-09,J0096-KR-M,6
2022-05-09,SET330-KR-PP-XS,2
2022-05-09,JNE3634-KR-M,7
2022-05-09,JNE3294-KR-M,3
